web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1596582580-4027","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jillian Tate","A+","Calificado en Estados Unidos el 30 de diciembre de 2017","When’t on with out to much trouble. The screen protector dose not interfere whith the the sensitivitie of the screen.  The bubbles where a little hard to get out. Make sour that you have sumthing to push out any bubbles.  Because the one that comes with it is not effective.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_403?ie=UTF8&pageNumber=403&reviewerType=all_reviews"
"1596582654-4344","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","suzette allen","Easy to use","Calificado en Estados Unidos el 9 de agosto de 2018","Easy to install. Got the bubbles out easily.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_435?ie=UTF8&pageNumber=435&reviewerType=all_reviews"
"1596582248-2672","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Monica Ortega","Nice","Calificado en Estados Unidos el 30 de abril de 2020","Must buy","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_268?ie=UTF8&pageNumber=268&reviewerType=all_reviews"
"1596581988-1595","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Esay to apply","Calificado en Estados Unidos el 6 de febrero de 2019","I really like this screen protector, it was very easy to use. I usually have to try at least twice to get all of the air bubbles out but I got this one on the first try! Seems to be a good thickness and the display is still very touch sensitive. I would buy this again","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&pageNumber=160&reviewerType=all_reviews"
"1596582313-2932","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","cwallace","Loved it at first..","Calificado en Estados Unidos el 13 de septiembre de 2019","Product was great at first even recommended to someone else. I have had for maybe a month now and this product completely shattered I don’t even know how it happened. Was not dropped or anything. Luckily iPad is ok","3.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_294?ie=UTF8&pageNumber=294&reviewerType=all_reviews"
"1596582050-1858","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Douglas Stegeman","Ease of application for improved protection of iPad air 2 screen","Calificado en Estados Unidos el 6 de abril de 2019","Applied easily and reduced the glare off the screen.  Also, much better at rejecting finger print and smudges.  Improved the looks and now I feel less likely to damage my screed.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_186?ie=UTF8&pageNumber=186&reviewerType=all_reviews"
"1596581952-1460","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","T. McCool","Easy to install and does the job","Calificado en Estados Unidos el 24 de septiembre de 2017","Works good on my iPad. It was easy to install with no bubbles. It has protected my iPad because the keypad folio that I use would have scratched up the screen if i hadn't used this. I'm at the point I may need to get a new screen protector, and I would buy this one again.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_146?ie=UTF8&pageNumber=146&reviewerType=all_reviews"
"1596582363-3148","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JW","Very Happy!!!","Calificado en Estados Unidos el 30 de septiembre de 2017","Super easy to apply. No bubbles left. Looks like it was done professionally at the store! Just read directions carefully. If I can do it, anyone can! Very pleased.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_315?ie=UTF8&pageNumber=315&reviewerType=all_reviews"
"1596582661-4376","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","zeino","Good quality","Calificado en Estados Unidos el 30 de mayo de 2020","Easy to install","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_438?ie=UTF8&pageNumber=438&reviewerType=all_reviews"
"1596582415-3344","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Deepak Dulani","Satisfied customer","Calificado en Estados Unidos el 30 de abril de 2020","Easy install. No smudges","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_335?ie=UTF8&pageNumber=335&reviewerType=all_reviews"
"1596582686-4484","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","BellaLinda","Five Stars","Calificado en Estados Unidos el 3 de abril de 2018","Follow the directions and watch the online video for complete instructions.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_449?ie=UTF8&pageNumber=449&reviewerType=all_reviews"
"1596582522-3784","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dave Motherwell","Easy to install and looks great","Calificado en Estados Unidos el 11 de diciembre de 2017","Easy to install and looks great. Fit si perfect, a good holder for the install would be a great addition.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_379?ie=UTF8&pageNumber=379&reviewerType=all_reviews"
"1596582679-4456","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Beau-Kevin Morgan","Outstanding quality.","Calificado en Estados Unidos el 8 de mayo de 2017","The quality if this product cannot be overstated. It absolutely goes beyond spec. From the ironclad protective packaging to the clear instructions and mounting tools to the insane quality of the shield itself, top marks all the way. I am TRYING to leave smudges on this and cannot. Thank you, Sparin.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_446?ie=UTF8&pageNumber=446&reviewerType=all_reviews"
"1596581990-1601","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cora Morgan","Nice product","Calificado en Estados Unidos el 26 de octubre de 2016","Quality product so far.  The application instructions were confusing though.  I got an email telling me to go to YouTube to view an installation video and I didn't think the video was really clear. The hinge idea with the stickers was questionable and didn't work very well.  I figured it out on my own.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_161?ie=UTF8&pageNumber=161&reviewerType=all_reviews"
"1596581804-868","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Danny Tam","Good screen protection.","Calificado en Estados Unidos el 21 de junio de 2019","Great screen protector. My daughter dropped her iPad from her top bunk bed and the protector shattered(still remained in one piece). If it wasn't for this the iPad itself would have cracked. Thankful I had it on. Ordered two more","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
"1596582025-1756","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","PINK","Ipad","Calificado en Estados Unidos el 7 de noviembre de 2019","Very hard to put on because it doesn’t start from bottom to top!
I got so many bubbles too! 😬","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_176?ie=UTF8&pageNumber=176&reviewerType=all_reviews"
"1596582389-3235","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Danny","Excellent","Calificado en Estados Unidos el 10 de septiembre de 2019","Excellent cover","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_324?ie=UTF8&pageNumber=324&reviewerType=all_reviews"
"1596582372-3180","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","LC","Easy to apply","Calificado en Estados Unidos el 4 de enero de 2019","So easy to put on I did it myself.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_318?ie=UTF8&pageNumber=318&reviewerType=all_reviews"
"1596582729-4677","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Monica Alvarez","Extremely pleased.","Calificado en Estados Unidos el 2 de febrero de 2017","I don't write reviews for products at all, but I was really impressed with the overall delivery,the packaging, and the quality. The protector fit perfectly on my daughter's iPad Pro. It came with a lot more then expected. They even give you a small card to take out any bubbles(if you get any). Extremely pleased.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_468?ie=UTF8&pageNumber=468&reviewerType=all_reviews"
"1596582082-1981","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Super easy,  NOT A BUBBLE IN SIGHT","Calificado en Estados Unidos el 3 de mayo de 2018","I’ve had a lot of phones and tablets and I’ve bought a lot of screen protectors.  This one takes top spot. They include easy instructions and the “sticker hinge”’system worked AMAZINGLY!! Great job guys...","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_199?ie=UTF8&pageNumber=199&reviewerType=all_reviews"
"1596581751-659","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","PHILLIP LITTLE","Installed Flawlessly and Looks Good","Calificado en Estados Unidos el 18 de diciembre de 2016","I've installed a number of protectors, both plastic and glass on a bunch of iPhones over the years. This is my first tablet install. I read the provided instructions, then watched the You Tube video on How To Install, then followed the instructions to the letter. This scree went on PERFECTLY!  No bubbles, no shadows. I even ""zipped"" my finger down the middle of the screen as shown...and it totally flattened out without a single bubble! I was surprised.

We'll live with it now and see if there's any adherence issues as some have mentioned. I don't expect it, but I've been surprised before.

Great packaging. Good instructions. Thanks Sparin.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&reviewerType=all_reviews"
"1596581802-853","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gigi25","Damaged upon receipt","Calificado en Estados Unidos el 26 de julio de 2019","Received damaged. I originally thought the removable film on the Pete tor was just wrinkled or affected by heat during shipment. However, once I began slightly lifting it, I quickly realized the screen protector itself was actually shattered. I’m all fairness, I did notice that the packaging was somewhat warped when received so it is quiet possible damaged occurred during transit.","1.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews"
"1596582057-1887","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","wildswing","Great screen protector.","Calificado en Estados Unidos el 30 de diciembre de 2016","Excellent screen protector.  Just fits with my UAG folio cover.  The two do seem to touch, but do not interfere enough with each other to matter much.  One corner has lifted a bit, but I don't notice.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_189?ie=UTF8&pageNumber=189&reviewerType=all_reviews"
